Country,State,Year,Gender,DiseaseType,Cases,Deaths
India,Punjab,"Calendar Year (Jan - Dec), 2019",Female,Viral Hepatitis(All Causes),5043.0,0.0
India,Punjab,"Calendar Year (Jan - Dec), 2019",Female,Viral Meningitis,46932.072911859716,10.537840332256575
India,Punjab,"Calendar Year (Jan - Dec), 2019",Female,Whooping Cough,46932.072911859716,10.537840332256575
India,Punjab,"Calendar Year (Jan - Dec), 2019",Male,Acute Diarrhoeal Diseases,71500.0,15.0
India,Punjab,"Calendar Year (Jan - Dec), 2019",Male,Acute Respiratory Infection,236710.0,12.0
India,Punjab,"Calendar Year (Jan - Dec), 2019",Male,Chicken Pox,24.0,0.0
India,Punjab,"Calendar Year (Jan - Dec), 2019",Male,Cholera,46932.072911859716,10.537840332256575
India,Punjab,"Calendar Year (Jan - Dec), 2019",Male,Diphtheria,46932.072911859716,10.537840332256575
India,Punjab,"Calendar Year (Jan - Dec), 2019",Male,Encephalitis,46932.072911859716,10.537840332256575
India,Punjab,"Calendar Year (Jan - Dec), 2019",Male,Enteric Fever(Typhoid),28693.0,1.0
India,Punjab,"Calendar Year (Jan - Dec), 2019",Male,Gonococcal Infection,46932.072911859716,10.537840332256575
India,Punjab,"Calendar Year (Jan - Dec), 2019",Male,Measles,46932.072911859716,10.537840332256575
India,Punjab,"Calendar Year (Jan - Dec), 2019",Male,Meningococcal Meningitis,46932.072911859716,10.537840332256575
India,Punjab,"Calendar Year (Jan - Dec), 2019",Male,Pneumonia(All Causes),3934.0,9.0
India,Punjab,"Calendar Year (Jan - Dec), 2019",Male,Rabies,46932.072911859716,10.537840332256575
India,Punjab,"Calendar Year (Jan - Dec), 2019",Male,Syphilis,46932.072911859716,10.537840332256575
India,Punjab,"Calendar Year (Jan - Dec), 2019",Male,Tetanus Neonatal,46932.072911859716,10.537840332256575
India,Punjab,"Calendar Year (Jan - Dec), 2019",Male,Tetanus Other than Neonatal,46932.072911859716,10.537840332256575
India,Punjab,"Calendar Year (Jan - Dec), 2019",Male,Viral Hepatitis(All Causes),10650.0,1.0
India,Punjab,"Calendar Year (Jan - Dec), 2019",Male,Viral Meningitis,46932.072911859716,10.537840332256575
India,Punjab,"Calendar Year (Jan - Dec), 2019",Male,Whooping Cough,46932.072911859716,10.537840332256575
India,Rajasthan,"Calendar Year (Jan - Dec), 2019",Female,Acute Diarrhoeal Diseases,464049.0,0.0
India,Rajasthan,"Calendar Year (Jan - Dec), 2019",Female,Acute Respiratory Infection,2325676.0,29.0
India,Rajasthan,"Calendar Year (Jan - Dec), 2019",Female,Chicken Pox,351.0,0.0
India,Rajasthan,"Calendar Year (Jan - Dec), 2019",Female,Cholera,32.0,0.0
India,Rajasthan,"Calendar Year (Jan - Dec), 2019",Female,Diphtheria,37.0,2.0
India,Rajasthan,"Calendar Year (Jan - Dec), 2019",Female,Encephalitis,6.0,0.0
India,Rajasthan,"Calendar Year (Jan - Dec), 2019",Female,Enteric Fever(Typhoid),45203.0,3.0
India,Rajasthan,"Calendar Year (Jan - Dec), 2019",Female,Gonococcal Infection,2424.0,0.0
India,Rajasthan,"Calendar Year (Jan - Dec), 2019",Female,Measles,66.0,0.0
India,Rajasthan,"Calendar Year (Jan - Dec), 2019",Female,Meningococcal Meningitis,14.0,0.0
India,Rajasthan,"Calendar Year (Jan - Dec), 2019",Female,Pneumonia(All Causes),54687.0,55.0
India,Rajasthan,"Calendar Year (Jan - Dec), 2019",Female,Rabies,0.0,0.0
India,Rajasthan,"Calendar Year (Jan - Dec), 2019",Female,Syphilis,3940.0,0.0
India,Rajasthan,"Calendar Year (Jan - Dec), 2019",Female,Tetanus Neonatal,46932.072911859716,10.537840332256575
India,Rajasthan,"Calendar Year (Jan - Dec), 2019",Female,Tetanus Other than Neonatal,2.0,0.0
India,Rajasthan,"Calendar Year (Jan - Dec), 2019",Female,Viral Hepatitis(All Causes),1104.0,3.0
India,Rajasthan,"Calendar Year (Jan - Dec), 2019",Female,Viral Meningitis,41.0,1.0
India,Rajasthan,"Calendar Year (Jan - Dec), 2019",Female,Whooping Cough,144.0,0.0
India,Rajasthan,"Calendar Year (Jan - Dec), 2019",Male,Acute Diarrhoeal Diseases,573398.0,0.0
India,Rajasthan,"Calendar Year (Jan - Dec), 2019",Male,Acute Respiratory Infection,3020384.0,19.0
India,Rajasthan,"Calendar Year (Jan - Dec), 2019",Male,Chicken Pox,487.0,0.0
India,Rajasthan,"Calendar Year (Jan - Dec), 2019",Male,Cholera,22.0,0.0
India,Rajasthan,"Calendar Year (Jan - Dec), 2019",Male,Diphtheria,41.0,0.0
India,Rajasthan,"Calendar Year (Jan - Dec), 2019",Male,Encephalitis,9.0,1.0
India,Rajasthan,"Calendar Year (Jan - Dec), 2019",Male,Enteric Fever(Typhoid),55119.0,0.0
India,Rajasthan,"Calendar Year (Jan - Dec), 2019",Male,Gonococcal Infection,1935.0,0.0
India,Rajasthan,"Calendar Year (Jan - Dec), 2019",Male,Measles,163.0,0.0
India,Rajasthan,"Calendar Year (Jan - Dec), 2019",Male,Meningococcal Meningitis,14.0,1.0
India,Rajasthan,"Calendar Year (Jan - Dec), 2019",Male,Pneumonia(All Causes),74288.0,77.0
India,Rajasthan,"Calendar Year (Jan - Dec), 2019",Male,Rabies,0.0,0.0
India,Rajasthan,"Calendar Year (Jan - Dec), 2019",Male,Syphilis,972.0,0.0
India,Rajasthan,"Calendar Year (Jan - Dec), 2019",Male,Tetanus Neonatal,46932.072911859716,10.537840332256575
India,Rajasthan,"Calendar Year (Jan - Dec), 2019",Male,Tetanus Other than Neonatal,3.0,0.0
India,Rajasthan,"Calendar Year (Jan - Dec), 2019",Male,Viral Hepatitis(All Causes),1305.0,5.0
India,Rajasthan,"Calendar Year (Jan - Dec), 2019",Male,Viral Meningitis,64.0,0.0
India,Rajasthan,"Calendar Year (Jan - Dec), 2019",Male,Whooping Cough,231.0,0.0
India,Sikkim,"Calendar Year (Jan - Dec), 2019",Female,Acute Diarrhoeal Diseases,21082.0,0.0
India,Sikkim,"Calendar Year (Jan - Dec), 2019",Female,Acute Respiratory Infection,49070.0,6.0
India,Sikkim,"Calendar Year (Jan - Dec), 2019",Female,Chicken Pox,73.0,0.0
India,Sikkim,"Calendar Year (Jan - Dec), 2019",Female,Cholera,46932.072911859716,10.537840332256575
India,Sikkim,"Calendar Year (Jan - Dec), 2019",Female,Diphtheria,46932.072911859716,10.537840332256575
India,Sikkim,"Calendar Year (Jan - Dec), 2019",Female,Encephalitis,0.0,0.0
India,Sikkim,"Calendar Year (Jan - Dec), 2019",Female,Enteric Fever(Typhoid),319.0,0.0
India,Sikkim,"Calendar Year (Jan - Dec), 2019",Female,Gonococcal Infection,0.0,0.0
India,Sikkim,"Calendar Year (Jan - Dec), 2019",Female,Measles,9.0,0.0
India,Sikkim,"Calendar Year (Jan - Dec), 2019",Female,Meningococcal Meningitis,46932.072911859716,10.537840332256575
India,Sikkim,"Calendar Year (Jan - Dec), 2019",Female,Pneumonia(All Causes),155.0,0.0
India,Sikkim,"Calendar Year (Jan - Dec), 2019",Female,Rabies,0.0,0.0
India,Sikkim,"Calendar Year (Jan - Dec), 2019",Female,Syphilis,46932.072911859716,10.537840332256575
India,Sikkim,"Calendar Year (Jan - Dec), 2019",Female,Tetanus Neonatal,46932.072911859716,10.537840332256575
India,Sikkim,"Calendar Year (Jan - Dec), 2019",Female,Tetanus Other than Neonatal,46932.072911859716,10.537840332256575
India,Sikkim,"Calendar Year (Jan - Dec), 2019",Female,Viral Hepatitis(All Causes),16.0,1.0
India,Sikkim,"Calendar Year (Jan - Dec), 2019",Female,Viral Meningitis,2.0,0.0
India,Sikkim,"Calendar Year (Jan - Dec), 2019",Female,Whooping Cough,0.0,0.0
India,Sikkim,"Calendar Year (Jan - Dec), 2019",Male,Acute Diarrhoeal Diseases,20223.0,0.0
India,Sikkim,"Calendar Year (Jan - Dec), 2019",Male,Acute Respiratory Infection,48711.0,2.0
India,Sikkim,"Calendar Year (Jan - Dec), 2019",Male,Chicken Pox,73.0,0.0
India,Sikkim,"Calendar Year (Jan - Dec), 2019",Male,Cholera,46932.072911859716,10.537840332256575
India,Sikkim,"Calendar Year (Jan - Dec), 2019",Male,Diphtheria,46932.072911859716,10.537840332256575
India,Sikkim,"Calendar Year (Jan - Dec), 2019",Male,Encephalitis,1.0,0.0
India,Sikkim,"Calendar Year (Jan - Dec), 2019",Male,Enteric Fever(Typhoid),314.0,0.0
India,Sikkim,"Calendar Year (Jan - Dec), 2019",Male,Gonococcal Infection,1.0,0.0
India,Sikkim,"Calendar Year (Jan - Dec), 2019",Male,Measles,9.0,0.0
India,Sikkim,"Calendar Year (Jan - Dec), 2019",Male,Meningococcal Meningitis,46932.072911859716,10.537840332256575
India,Sikkim,"Calendar Year (Jan - Dec), 2019",Male,Pneumonia(All Causes),122.0,0.0
India,Sikkim,"Calendar Year (Jan - Dec), 2019",Male,Rabies,0.0,0.0
India,Sikkim,"Calendar Year (Jan - Dec), 2019",Male,Syphilis,46932.072911859716,10.537840332256575
India,Sikkim,"Calendar Year (Jan - Dec), 2019",Male,Tetanus Neonatal,46932.072911859716,10.537840332256575
India,Sikkim,"Calendar Year (Jan - Dec), 2019",Male,Tetanus Other than Neonatal,46932.072911859716,10.537840332256575
India,Sikkim,"Calendar Year (Jan - Dec), 2019",Male,Viral Hepatitis(All Causes),27.0,0.0
India,Sikkim,"Calendar Year (Jan - Dec), 2019",Male,Viral Meningitis,1.0,0.0
India,Sikkim,"Calendar Year (Jan - Dec), 2019",Male,Whooping Cough,1.0,0.0
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2019",Female,Acute Diarrhoeal Diseases,223321.0,6.0
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2019",Female,Acute Respiratory Infection,985477.0,19.0
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2019",Female,Chicken Pox,1299.0,0.0
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2019",Female,Cholera,139.0,0.0
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2019",Female,Diphtheria,59.0,2.0
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2019",Female,Encephalitis,81.0,1.0
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2019",Female,Enteric Fever(Typhoid),13754.0,0.0
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2019",Female,Gonococcal Infection,47.0,0.0
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2019",Female,Measles,20.0,0.0
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2019",Female,Meningococcal Meningitis,9.0,0.0
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2019",Female,Pneumonia(All Causes),4618.0,244.0
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2019",Female,Rabies,2.0,2.0
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2019",Female,Syphilis,206.0,0.0
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2019",Female,Tetanus Neonatal,46932.072911859716,10.537840332256575
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2019",Female,Tetanus Other than Neonatal,12.0,0.0
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2019",Female,Viral Hepatitis(All Causes),674.0,0.0
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2019",Female,Viral Meningitis,75.0,2.0
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2019",Female,Whooping Cough,2.0,0.0
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2019",Male,Acute Diarrhoeal Diseases,215315.0,4.0
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2019",Male,Acute Respiratory Infection,1012681.0,42.0
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2019",Male,Chicken Pox,1421.0,0.0
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2019",Male,Cholera,154.0,0.0
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2019",Male,Diphtheria,100.0,3.0
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2019",Male,Encephalitis,155.0,7.0
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2019",Male,Enteric Fever(Typhoid),15255.0,0.0
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2019",Male,Gonococcal Infection,27.0,0.0
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2019",Male,Measles,21.0,0.0
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2019",Male,Meningococcal Meningitis,11.0,0.0
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2019",Male,Pneumonia(All Causes),5342.0,418.0
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2019",Male,Rabies,4.0,4.0
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2019",Male,Syphilis,236.0,0.0
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2019",Male,Tetanus Neonatal,46932.072911859716,10.537840332256575
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2019",Male,Tetanus Other than Neonatal,11.0,2.0
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2019",Male,Viral Hepatitis(All Causes),1136.0,3.0
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2019",Male,Viral Meningitis,94.0,1.0
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2019",Male,Whooping Cough,1.0,0.0
India,Telangana,"Calendar Year (Jan - Dec), 2019",Female,Acute Diarrhoeal Diseases,253554.0,3.0
India,Telangana,"Calendar Year (Jan - Dec), 2019",Female,Acute Respiratory Infection,340789.0,2.0
India,Telangana,"Calendar Year (Jan - Dec), 2019",Female,Chicken Pox,37.0,0.0
India,Telangana,"Calendar Year (Jan - Dec), 2019",Female,Cholera,46932.072911859716,10.537840332256575
India,Telangana,"Calendar Year (Jan - Dec), 2019",Female,Diphtheria,62.0,0.0
India,Telangana,"Calendar Year (Jan - Dec), 2019",Female,Encephalitis,46932.072911859716,10.537840332256575
India,Telangana,"Calendar Year (Jan - Dec), 2019",Female,Enteric Fever(Typhoid),54210.0,0.0
India,Telangana,"Calendar Year (Jan - Dec), 2019",Female,Gonococcal Infection,3558.0,0.0
India,Telangana,"Calendar Year (Jan - Dec), 2019",Female,Measles,3.0,0.0
India,Telangana,"Calendar Year (Jan - Dec), 2019",Female,Meningococcal Meningitis,46932.072911859716,10.537840332256575
India,Telangana,"Calendar Year (Jan - Dec), 2019",Female,Pneumonia(All Causes),3336.0,1.0
India,Telangana,"Calendar Year (Jan - Dec), 2019",Female,Rabies,46932.072911859716,10.537840332256575
India,Telangana,"Calendar Year (Jan - Dec), 2019",Female,Syphilis,2567.0,0.0
India,Telangana,"Calendar Year (Jan - Dec), 2019",Female,Tetanus Neonatal,46932.072911859716,10.537840332256575
India,Telangana,"Calendar Year (Jan - Dec), 2019",Female,Tetanus Other than Neonatal,10.0,0.0
India,Telangana,"Calendar Year (Jan - Dec), 2019",Female,Viral Hepatitis(All Causes),64.0,0.0
India,Telangana,"Calendar Year (Jan - Dec), 2019",Female,Viral Meningitis,86.0,0.0
India,Telangana,"Calendar Year (Jan - Dec), 2019",Female,Whooping Cough,550.0,0.0
India,Telangana,"Calendar Year (Jan - Dec), 2019",Male,Acute Diarrhoeal Diseases,239662.0,1.0
India,Telangana,"Calendar Year (Jan - Dec), 2019",Male,Acute Respiratory Infection,338308.0,1.0
India,Telangana,"Calendar Year (Jan - Dec), 2019",Male,Chicken Pox,55.0,0.0
India,Telangana,"Calendar Year (Jan - Dec), 2019",Male,Cholera,46932.072911859716,10.537840332256575
India,Telangana,"Calendar Year (Jan - Dec), 2019",Male,Diphtheria,55.0,0.0
India,Telangana,"Calendar Year (Jan - Dec), 2019",Male,Encephalitis,46932.072911859716,10.537840332256575
India,Telangana,"Calendar Year (Jan - Dec), 2019",Male,Enteric Fever(Typhoid),52246.0,0.0
India,Telangana,"Calendar Year (Jan - Dec), 2019",Male,Gonococcal Infection,2077.0,0.0
India,Telangana,"Calendar Year (Jan - Dec), 2019",Male,Measles,6.0,0.0
India,Telangana,"Calendar Year (Jan - Dec), 2019",Male,Meningococcal Meningitis,46932.072911859716,10.537840332256575
India,Telangana,"Calendar Year (Jan - Dec), 2019",Male,Pneumonia(All Causes),3083.0,0.0
India,Telangana,"Calendar Year (Jan - Dec), 2019",Male,Rabies,46932.072911859716,10.537840332256575
India,Telangana,"Calendar Year (Jan - Dec), 2019",Male,Syphilis,2049.0,0.0
India,Telangana,"Calendar Year (Jan - Dec), 2019",Male,Tetanus Neonatal,46932.072911859716,10.537840332256575
India,Telangana,"Calendar Year (Jan - Dec), 2019",Male,Tetanus Other than Neonatal,39.0,0.0
India,Telangana,"Calendar Year (Jan - Dec), 2019",Male,Viral Hepatitis(All Causes),72.0,0.0
India,Telangana,"Calendar Year (Jan - Dec), 2019",Male,Viral Meningitis,97.0,0.0
India,Telangana,"Calendar Year (Jan - Dec), 2019",Male,Whooping Cough,696.0,0.0
India,The Dadra And Nagar Haveli And Daman And Diu,"Calendar Year (Jan - Dec), 2019",Female,Acute Diarrhoeal Diseases,25452.0,0.0
India,The Dadra And Nagar Haveli And Daman And Diu,"Calendar Year (Jan - Dec), 2019",Female,Acute Respiratory Infection,50576.0,4.0
India,The Dadra And Nagar Haveli And Daman And Diu,"Calendar Year (Jan - Dec), 2019",Female,Chicken Pox,167.0,0.0
India,The Dadra And Nagar Haveli And Daman And Diu,"Calendar Year (Jan - Dec), 2019",Female,Cholera,46932.072911859716,10.537840332256575
India,The Dadra And Nagar Haveli And Daman And Diu,"Calendar Year (Jan - Dec), 2019",Female,Diphtheria,46932.072911859716,10.537840332256575
India,The Dadra And Nagar Haveli And Daman And Diu,"Calendar Year (Jan - Dec), 2019",Female,Encephalitis,3.0,2.0
India,The Dadra And Nagar Haveli And Daman And Diu,"Calendar Year (Jan - Dec), 2019",Female,Enteric Fever(Typhoid),1068.0,0.0
India,The Dadra And Nagar Haveli And Daman And Diu,"Calendar Year (Jan - Dec), 2019",Female,Gonococcal Infection,0.0,0.0
India,The Dadra And Nagar Haveli And Daman And Diu,"Calendar Year (Jan - Dec), 2019",Female,Measles,3.0,0.0
India,The Dadra And Nagar Haveli And Daman And Diu,"Calendar Year (Jan - Dec), 2019",Female,Meningococcal Meningitis,46932.072911859716,10.537840332256575
India,The Dadra And Nagar Haveli And Daman And Diu,"Calendar Year (Jan - Dec), 2019",Female,Pneumonia(All Causes),131.0,9.0
India,The Dadra And Nagar Haveli And Daman And Diu,"Calendar Year (Jan - Dec), 2019",Female,Rabies,46932.072911859716,10.537840332256575
India,The Dadra And Nagar Haveli And Daman And Diu,"Calendar Year (Jan - Dec), 2019",Female,Syphilis,5.0,0.0
India,The Dadra And Nagar Haveli And Daman And Diu,"Calendar Year (Jan - Dec), 2019",Female,Tetanus Neonatal,1.0,0.0
India,The Dadra And Nagar Haveli And Daman And Diu,"Calendar Year (Jan - Dec), 2019",Female,Tetanus Other than Neonatal,2.0,1.0
India,The Dadra And Nagar Haveli And Daman And Diu,"Calendar Year (Jan - Dec), 2019",Female,Viral Hepatitis(All Causes),115.0,0.0
India,The Dadra And Nagar Haveli And Daman And Diu,"Calendar Year (Jan - Dec), 2019",Female,Viral Meningitis,1.0,0.0
India,The Dadra And Nagar Haveli And Daman And Diu,"Calendar Year (Jan - Dec), 2019",Female,Whooping Cough,87.0,0.0
India,The Dadra And Nagar Haveli And Daman And Diu,"Calendar Year (Jan - Dec), 2019",Male,Acute Diarrhoeal Diseases,28234.0,1.0
India,The Dadra And Nagar Haveli And Daman And Diu,"Calendar Year (Jan - Dec), 2019",Male,Acute Respiratory Infection,65463.0,3.0
India,The Dadra And Nagar Haveli And Daman And Diu,"Calendar Year (Jan - Dec), 2019",Male,Chicken Pox,230.0,0.0
India,The Dadra And Nagar Haveli And Daman And Diu,"Calendar Year (Jan - Dec), 2019",Male,Cholera,46932.072911859716,10.537840332256575
India,The Dadra And Nagar Haveli And Daman And Diu,"Calendar Year (Jan - Dec), 2019",Male,Diphtheria,46932.072911859716,10.537840332256575
India,The Dadra And Nagar Haveli And Daman And Diu,"Calendar Year (Jan - Dec), 2019",Male,Encephalitis,1.0,1.0
India,The Dadra And Nagar Haveli And Daman And Diu,"Calendar Year (Jan - Dec), 2019",Male,Enteric Fever(Typhoid),1249.0,0.0
India,The Dadra And Nagar Haveli And Daman And Diu,"Calendar Year (Jan - Dec), 2019",Male,Gonococcal Infection,1.0,0.0
India,The Dadra And Nagar Haveli And Daman And Diu,"Calendar Year (Jan - Dec), 2019",Male,Measles,8.0,0.0
India,The Dadra And Nagar Haveli And Daman And Diu,"Calendar Year (Jan - Dec), 2019",Male,Meningococcal Meningitis,46932.072911859716,10.537840332256575
India,The Dadra And Nagar Haveli And Daman And Diu,"Calendar Year (Jan - Dec), 2019",Male,Pneumonia(All Causes),179.0,6.0
India,The Dadra And Nagar Haveli And Daman And Diu,"Calendar Year (Jan - Dec), 2019",Male,Rabies,46932.072911859716,10.537840332256575
India,The Dadra And Nagar Haveli And Daman And Diu,"Calendar Year (Jan - Dec), 2019",Male,Syphilis,4.0,0.0
India,The Dadra And Nagar Haveli And Daman And Diu,"Calendar Year (Jan - Dec), 2019",Male,Tetanus Neonatal,2.0,0.0
India,The Dadra And Nagar Haveli And Daman And Diu,"Calendar Year (Jan - Dec), 2019",Male,Tetanus Other than Neonatal,4.0,0.0
India,The Dadra And Nagar Haveli And Daman And Diu,"Calendar Year (Jan - Dec), 2019",Male,Viral Hepatitis(All Causes),103.0,2.0
India,The Dadra And Nagar Haveli And Daman And Diu,"Calendar Year (Jan - Dec), 2019",Male,Viral Meningitis,6.0,0.0
India,The Dadra And Nagar Haveli And Daman And Diu,"Calendar Year (Jan - Dec), 2019",Male,Whooping Cough,162.0,0.0
India,Tripura,"Calendar Year (Jan - Dec), 2019",Female,Acute Diarrhoeal Diseases,37414.0,0.0
India,Tripura,"Calendar Year (Jan - Dec), 2019",Female,Acute Respiratory Infection,120240.0,26.0
India,Tripura,"Calendar Year (Jan - Dec), 2019",Female,Chicken Pox,226.0,0.0
India,Tripura,"Calendar Year (Jan - Dec), 2019",Female,Cholera,46932.072911859716,10.537840332256575
India,Tripura,"Calendar Year (Jan - Dec), 2019",Female,Diphtheria,0.0,0.0
India,Tripura,"Calendar Year (Jan - Dec), 2019",Female,Encephalitis,1.0,0.0
India,Tripura,"Calendar Year (Jan - Dec), 2019",Female,Enteric Fever(Typhoid),2131.0,1.0
India,Tripura,"Calendar Year (Jan - Dec), 2019",Female,Gonococcal Infection,3.0,0.0
India,Tripura,"Calendar Year (Jan - Dec), 2019",Female,Measles,12.0,0.0
India,Tripura,"Calendar Year (Jan - Dec), 2019",Female,Meningococcal Meningitis,46932.072911859716,10.537840332256575
India,Tripura,"Calendar Year (Jan - Dec), 2019",Female,Pneumonia(All Causes),743.0,10.0
India,Tripura,"Calendar Year (Jan - Dec), 2019",Female,Rabies,46932.072911859716,10.537840332256575
India,Tripura,"Calendar Year (Jan - Dec), 2019",Female,Syphilis,0.0,0.0
India,Tripura,"Calendar Year (Jan - Dec), 2019",Female,Tetanus Neonatal,46932.072911859716,10.537840332256575
India,Tripura,"Calendar Year (Jan - Dec), 2019",Female,Tetanus Other than Neonatal,46932.072911859716,10.537840332256575
India,Tripura,"Calendar Year (Jan - Dec), 2019",Female,Viral Hepatitis(All Causes),60.0,0.0
India,Tripura,"Calendar Year (Jan - Dec), 2019",Female,Viral Meningitis,2.0,0.0
India,Tripura,"Calendar Year (Jan - Dec), 2019",Female,Whooping Cough,0.0,0.0
India,Tripura,"Calendar Year (Jan - Dec), 2019",Male,Acute Diarrhoeal Diseases,36582.0,1.0
India,Tripura,"Calendar Year (Jan - Dec), 2019",Male,Acute Respiratory Infection,121869.0,44.0
India,Tripura,"Calendar Year (Jan - Dec), 2019",Male,Chicken Pox,266.0,0.0
India,Tripura,"Calendar Year (Jan - Dec), 2019",Male,Cholera,46932.072911859716,10.537840332256575
India,Tripura,"Calendar Year (Jan - Dec), 2019",Male,Diphtheria,1.0,0.0
India,Tripura,"Calendar Year (Jan - Dec), 2019",Male,Encephalitis,2.0,0.0
India,Tripura,"Calendar Year (Jan - Dec), 2019",Male,Enteric Fever(Typhoid),2043.0,1.0
India,Tripura,"Calendar Year (Jan - Dec), 2019",Male,Gonococcal Infection,2.0,0.0
India,Tripura,"Calendar Year (Jan - Dec), 2019",Male,Measles,24.0,0.0
India,Tripura,"Calendar Year (Jan - Dec), 2019",Male,Meningococcal Meningitis,46932.072911859716,10.537840332256575
India,Tripura,"Calendar Year (Jan - Dec), 2019",Male,Pneumonia(All Causes),817.0,13.0
India,Tripura,"Calendar Year (Jan - Dec), 2019",Male,Rabies,46932.072911859716,10.537840332256575
India,Tripura,"Calendar Year (Jan - Dec), 2019",Male,Syphilis,1.0,0.0
India,Tripura,"Calendar Year (Jan - Dec), 2019",Male,Tetanus Neonatal,46932.072911859716,10.537840332256575
India,Tripura,"Calendar Year (Jan - Dec), 2019",Male,Tetanus Other than Neonatal,46932.072911859716,10.537840332256575
India,Tripura,"Calendar Year (Jan - Dec), 2019",Male,Viral Hepatitis(All Causes),56.0,0.0
India,Tripura,"Calendar Year (Jan - Dec), 2019",Male,Viral Meningitis,0.0,0.0
India,Tripura,"Calendar Year (Jan - Dec), 2019",Male,Whooping Cough,1.0,0.0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2019",Female,Acute Diarrhoeal Diseases,592986.0,80.0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2019",Female,Acute Respiratory Infection,1299644.0,230.0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2019",Female,Chicken Pox,256.0,0.0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2019",Female,Cholera,46932.072911859716,10.537840332256575
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2019",Female,Diphtheria,22.0,0.0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2019",Female,Encephalitis,479.0,15.0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2019",Female,Enteric Fever(Typhoid),401880.0,25.0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2019",Female,Gonococcal Infection,1912.0,0.0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2019",Female,Measles,206.0,0.0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2019",Female,Meningococcal Meningitis,32.0,3.0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2019",Female,Pneumonia(All Causes),77036.0,32.0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2019",Female,Rabies,46932.072911859716,10.537840332256575
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2019",Female,Syphilis,49.0,0.0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2019",Female,Tetanus Neonatal,46932.072911859716,10.537840332256575
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2019",Female,Tetanus Other than Neonatal,40.0,0.0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2019",Female,Viral Hepatitis(All Causes),6333.0,14.0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2019",Female,Viral Meningitis,381.0,0.0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2019",Female,Whooping Cough,135.0,0.0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2019",Male,Acute Diarrhoeal Diseases,744683.0,116.0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2019",Male,Acute Respiratory Infection,1642571.0,345.0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2019",Male,Chicken Pox,386.0,0.0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2019",Male,Cholera,46932.072911859716,10.537840332256575
